geometry,Rank,Kind
"POLYGON ((37.64380877681918 55.75509354197445, 37.64445708003307 55.75572542467543, 37.64575368646082 55.75572542467543, 37.64640198967471 55.75509354197445, 37.64575368646082 55.75446164903648, 37.64445708003307 55.75446164903648, 37.64380877681918 55.75509354197445))",56.59290290584351,beauty
"POLYGON ((37.64380877681918 55.75382974586142, 37.64445708003307 55.75446164903648, 37.64575368646082 55.75446164903648, 37.64640198967471 55.75382974586142, 37.64575368646082 55.7531978324492, 37.64445708003307 55.7531978324492, 37.64380877681918 55.75382974586142))",57.42094591048874,beauty
"POLYGON ((37.64380877681918 55.75256590879972, 37.64445708003307 55.7531978324492, 37.64575368646082 55.7531978324492, 37.64640198967471 55.75256590879972, 37.64575368646082 55.75193397491288, 37.64445708003307 55.75193397491288, 37.64380877681918 55.75256590879972))",60.253156442246514,beauty
"POLYGON ((37.64380877681918 55.7513020307886, 37.64445708003307 55.75193397491288, 37.64575368646082 55.75193397491288, 37.64640198967471 55.7513020307886, 37.64575368646082 55.7506700764268, 37.64445708003307 55.7506700764268, 37.64380877681918 55.7513020307886))",61.49494060006712,beauty
"POLYGON ((37.64380877681918 55.75003811182738, 37.64445708003307 55.7506700764268, 37.64575368646082 55.7506700764268, 37.64640198967471 55.75003811182738, 37.64575368646082 55.74940613699025, 37.64445708003307 55.74940613699025, 37.64380877681918 55.75003811182738))",61.28352145084714,beauty
"POLYGON ((37.64380877681918 55.74751015105175, 37.64445708003307 55.74814215660252, 37.64575368646082 55.74814215660252, 37.64640198967471 55.74751015105175, 37.64575368646082 55.74687813526291, 37.64445708003307 55.74687813526291, 37.64380877681918 55.74751015105175))",58.36665432655208,beauty
"POLYGON ((37.64380877681918 55.74624610923592, 37.64445708003307 55.74687813526291, 37.64575368646082 55.74687813526291, 37.64640198967471 55.74624610923592, 37.64575368646082 55.74561407297069, 37.64445708003307 55.74561407297069, 37.64380877681918 55.74624610923592))",57.97703406825743,beauty
"POLYGON ((37.64380877681918 55.74498202646713, 37.64445708003307 55.74561407297069, 37.64575368646082 55.74561407297069, 37.64640198967471 55.74498202646713, 37.64575368646082 55.74434996972515, 37.64445708003307 55.74434996972515, 37.64380877681918 55.74498202646713))",57.732318348462385,beauty
"POLYGON ((37.64380877681918 55.74371790274467, 37.64445708003307 55.74434996972515, 37.64575368646082 55.74434996972515, 37.64640198967471 55.74371790274467, 37.64575368646082 55.74308582552559, 37.64445708003307 55.74308582552559, 37.64380877681918 55.74371790274467))",57.14182434782101,beauty
"POLYGON ((37.64380877681918 55.74245373806783, 37.64445708003307 55.74308582552559, 37.64575368646082 55.74308582552559, 37.64640198967471 55.74245373806783, 37.64575368646082 55.74182164037129, 37.64445708003307 55.74182164037129, 37.64380877681918 55.74245373806783))",56.59160152796399,beauty
"POLYGON ((37.64380877681918 55.73866099830391, 37.64445708003307 55.73929314719565, 37.64575368646082 55.73929314719565, 37.64640198967471 55.73866099830391, 37.64575368646082 55.73802883917287, 37.64445708003307 55.73802883917287, 37.64380877681918 55.73866099830391))",49.14778563082221,beauty
"POLYGON ((37.64380877681918 55.73739666980244, 37.64445708003307 55.73802883917287, 37.64575368646082 55.73802883917287, 37.64640198967471 55.73739666980244, 37.64575368646082 55.73676449019251, 37.64445708003307 55.73676449019251, 37.64380877681918 55.73739666980244))",53.15374291264192,beauty
"POLYGON ((37.64380877681918 55.73613230034302, 37.64445708003307 55.73676449019251, 37.64575368646082 55.73676449019251, 37.64640198967471 55.73613230034302, 37.64575368646082 55.73550010025386, 37.64445708003307 55.73550010025386, 37.64380877681918 55.73613230034302))",52.26991497126251,beauty
"POLYGON ((37.64380877681918 55.73486788992495, 37.64445708003307 55.73550010025386, 37.64575368646082 55.73550010025386, 37.64640198967471 55.73486788992495, 37.64575368646082 55.7342356693562, 37.64445708003307 55.7342356693562, 37.64380877681918 55.73486788992495))",52.6679221523708,beauty
"POLYGON ((37.64380877681918 55.73360343854753, 37.64445708003307 55.7342356693562, 37.64575368646082 55.7342356693562, 37.64640198967471 55.73360343854753, 37.64575368646082 55.73297119749883, 37.64445708003307 55.73297119749883, 37.64380877681918 55.73360343854753))",57.97801079801258,beauty
"POLYGON ((37.64380877681918 55.73233894621003, 37.64445708003307 55.73297119749883, 37.64575368646082 55.73297119749883, 37.64640198967471 55.73233894621003, 37.64575368646082 55.73170668468103, 37.64445708003307 55.73170668468103, 37.64380877681918 55.73233894621003))",55.68137611035077,beauty
"POLYGON ((37.64380877681918 55.73107441291175, 37.64445708003307 55.73170668468103, 37.64575368646082 55.73170668468103, 37.64640198967471 55.73107441291175, 37.64575368646082 55.73044213090209, 37.64445708003307 55.73044213090209, 37.64380877681918 55.73107441291175))",64.56681694296012,beauty
"POLYGON ((37.64380877681918 55.72980983865197, 37.64445708003307 55.73044213090209, 37.64575368646082 55.73044213090209, 37.64640198967471 55.72980983865197, 37.64575368646082 55.72917753616131, 37.64445708003307 55.72917753616131, 37.64380877681918 55.72980983865197))",63.00548363869424,beauty
"POLYGON ((37.64380877681918 55.72854522343, 37.64445708003307 55.72917753616131, 37.64575368646082 55.72917753616131, 37.64640198967471 55.72854522343, 37.64575368646082 55.72791290045797, 37.64445708003307 55.72791290045797, 37.64380877681918 55.72854522343))",56.53655375042826,beauty
"POLYGON ((37.64380877681918 55.72728056724511, 37.64445708003307 55.72791290045797, 37.64575368646082 55.72791290045797, 37.64640198967471 55.72728056724511, 37.64575368646082 55.72664822379136, 37.64445708003307 55.72664822379136, 37.64380877681918 55.72728056724511))",54.2287244932786,beauty
"POLYGON ((37.64380877681918 55.7260158700966, 37.64445708003307 55.72664822379136, 37.64575368646082 55.72664822379136, 37.64640198967471 55.7260158700966, 37.64575368646082 55.72538350616075, 37.64445708003307 55.72538350616075, 37.64380877681918 55.7260158700966))",56.21945758176189,beauty
"POLYGON ((37.64380877681918 55.72475113198374, 37.64445708003307 55.72538350616075, 37.64575368646082 55.72538350616075, 37.64640198967471 55.72475113198374, 37.64575368646082 55.72411874756547, 37.64445708003307 55.72411874756547, 37.64380877681918 55.72475113198374))",57.29390621092712,beauty
"POLYGON ((37.64380877681918 55.72348635290585, 37.64445708003307 55.72411874756547, 37.64575368646082 55.72411874756547, 37.64640198967471 55.72348635290585, 37.64575368646082 55.72285394800478, 37.64445708003307 55.72285394800478, 37.64380877681918 55.72348635290585))",56.766214363154226,beauty
"POLYGON ((37.64380877681918 55.7222215328622, 37.64445708003307 55.72285394800478, 37.64575368646082 55.72285394800478, 37.64640198967471 55.7222215328622, 37.64575368646082 55.72158910747798, 37.64445708003307 55.72158910747798, 37.64380877681918 55.7222215328622))",53.64713057452206,beauty
"POLYGON ((37.64380877681918 55.72095667185207, 37.64445708003307 55.72158910747798, 37.64575368646082 55.72158910747798, 37.64640198967471 55.72095667185207, 37.64575368646082 55.72032422598437, 37.64445708003307 55.72032422598437, 37.64380877681918 55.72095667185207))",47.59763864065463,beauty
"POLYGON ((37.64380877681918 55.71969176987477, 37.64445708003307 55.72032422598437, 37.64575368646082 55.72032422598437, 37.64640198967471 55.71969176987477, 37.64575368646082 55.71905930352322, 37.64445708003307 55.71905930352322, 37.64380877681918 55.71969176987477))",47.84558332733421,beauty
"POLYGON ((37.64380877681918 55.71842682692959, 37.64445708003307 55.71905930352322, 37.64575368646082 55.71905930352322, 37.64640198967471 55.71842682692959, 37.64575368646082 55.71779434009382, 37.64445708003307 55.71779434009382, 37.64380877681918 55.71842682692959))",46.10102914698736,beauty
"POLYGON ((37.64380877681918 55.7171618430158, 37.64445708003307 55.71779434009382, 37.64575368646082 55.71779434009382, 37.64640198967471 55.7171618430158, 37.64575368646082 55.71652933569546, 37.64445708003307 55.71652933569546, 37.64380877681918 55.7171618430158))",44.98905447737057,beauty
"POLYGON ((37.64380877681918 55.71589681813271, 37.64445708003307 55.71652933569546, 37.64575368646082 55.71652933569546, 37.64640198967471 55.71589681813271, 37.64575368646082 55.71526429032745, 37.64445708003307 55.71526429032745, 37.64380877681918 55.71589681813271))",46.79140836718438,beauty
"POLYGON ((37.64380877681918 55.7146317522796, 37.64445708003307 55.71526429032745, 37.64575368646082 55.71526429032745, 37.64640198967471 55.7146317522796, 37.64575368646082 55.71399920398906, 37.64445708003307 55.71399920398906, 37.64380877681918 55.7146317522796))",45.86089226814632,beauty
"POLYGON ((37.64380877681918 55.71336664545576, 37.64445708003307 55.71399920398906, 37.64575368646082 55.71399920398906, 37.64640198967471 55.71336664545576, 37.64575368646082 55.71273407667959, 37.64445708003307 55.71273407667959, 37.64380877681918 55.71336664545576))",39.08629275212987,beauty
"POLYGON ((37.64380877681918 55.71210149766048, 37.64445708003307 55.71273407667959, 37.64575368646082 55.71273407667959, 37.64640198967471 55.71210149766048, 37.64575368646082 55.71146890839833, 37.64445708003307 55.71146890839833, 37.64380877681918 55.71210149766048))",44.05663044092106,beauty
"POLYGON ((37.64575368646082 55.75446164903648, 37.64640198967471 55.75509354197445, 37.64769859610247 55.75509354197445, 37.64834689931634 55.75446164903648, 37.64769859610247 55.75382974586142, 37.64640198967471 55.75382974586142, 37.64575368646082 55.75446164903648))",59.16234250902012,beauty
"POLYGON ((37.64575368646082 55.7531978324492, 37.64640198967471 55.75382974586142, 37.64769859610247 55.75382974586142, 37.64834689931634 55.7531978324492, 37.64769859610247 55.75256590879972, 37.64640198967471 55.75256590879972, 37.64575368646082 55.7531978324492))",59.47526478185208,beauty
"POLYGON ((37.64575368646082 55.75193397491288, 37.64640198967471 55.75256590879972, 37.64769859610247 55.75256590879972, 37.64834689931634 55.75193397491288, 37.64769859610247 55.7513020307886, 37.64640198967471 55.7513020307886, 37.64575368646082 55.75193397491288))",62.549069765494316,beauty
"POLYGON ((37.64575368646082 55.7506700764268, 37.64640198967471 55.7513020307886, 37.64769859610247 55.7513020307886, 37.64834689931634 55.7506700764268, 37.64769859610247 55.75003811182738, 37.64640198967471 55.75003811182738, 37.64575368646082 55.7506700764268))",61.0725728358582,beauty
"POLYGON ((37.64575368646082 55.74814215660252, 37.64640198967471 55.74877415191533, 37.64769859610247 55.74877415191533, 37.64834689931634 55.74814215660252, 37.64769859610247 55.74751015105175, 37.64640198967471 55.74751015105175, 37.64575368646082 55.74814215660252))",59.068350203406,beauty
"POLYGON ((37.64575368646082 55.74687813526291, 37.64640198967471 55.74751015105175, 37.64769859610247 55.74751015105175, 37.64834689931634 55.74687813526291, 37.64769859610247 55.74624610923592, 37.64640198967471 55.74624610923592, 37.64575368646082 55.74687813526291))",57.98848260463982,beauty
"POLYGON ((37.64575368646082 55.74561407297069, 37.64640198967471 55.74624610923592, 37.64769859610247 55.74624610923592, 37.64834689931634 55.74561407297069, 37.64769859610247 55.74498202646713, 37.64640198967471 55.74498202646713, 37.64575368646082 55.74561407297069))",57.578066615368606,beauty
"POLYGON ((37.64575368646082 55.74434996972515, 37.64640198967471 55.74498202646713, 37.64769859610247 55.74498202646713, 37.64834689931634 55.74434996972515, 37.64769859610247 55.74371790274467, 37.64640198967471 55.74371790274467, 37.64575368646082 55.74434996972515))",56.48996072875959,beauty
"POLYGON ((37.64575368646082 55.74308582552559, 37.64640198967471 55.74371790274467, 37.64769859610247 55.74371790274467, 37.64834689931634 55.74308582552559, 37.64769859610247 55.74245373806783, 37.64640198967471 55.74245373806783, 37.64575368646082 55.74308582552559))",55.20591722046844,beauty
"POLYGON ((37.64575368646082 55.74182164037129, 37.64640198967471 55.74245373806783, 37.64769859610247 55.74245373806783, 37.64834689931634 55.74182164037129, 37.64769859610247 55.7411895324359, 37.64640198967471 55.7411895324359, 37.64575368646082 55.74182164037129))",55.78164715265364,beauty
"POLYGON ((37.64575368646082 55.74055741426155, 37.64640198967471 55.7411895324359, 37.64769859610247 55.7411895324359, 37.64834689931634 55.74055741426155, 37.64769859610247 55.73992528584817, 37.64640198967471 55.73992528584817, 37.64575368646082 55.74055741426155))",52.903555843149235,beauty
"POLYGON ((37.64575368646082 55.73929314719565, 37.64640198967471 55.73992528584817, 37.64769859610247 55.73992528584817, 37.64834689931634 55.73929314719565, 37.64769859610247 55.73866099830391, 37.64640198967471 55.73866099830391, 37.64575368646082 55.73929314719565))",52.53223248396982,beauty
"POLYGON ((37.64575368646082 55.7342356693562, 37.64640198967471 55.73486788992495, 37.64769859610247 55.73486788992495, 37.64834689931634 55.7342356693562, 37.64769859610247 55.73360343854753, 37.64640198967471 55.73360343854753, 37.64575368646082 55.7342356693562))",54.36193811628319,beauty
"POLYGON ((37.64575368646082 55.73297119749883, 37.64640198967471 55.73360343854753, 37.64769859610247 55.73360343854753, 37.64834689931634 55.73297119749883, 37.64769859610247 55.73233894621003, 37.64640198967471 55.73233894621003, 37.64575368646082 55.73297119749883))",52.64039352643254,beauty
"POLYGON ((37.64575368646082 55.73170668468103, 37.64640198967471 55.73233894621003, 37.64769859610247 55.73233894621003, 37.64834689931634 55.73170668468103, 37.64769859610247 55.73107441291175, 37.64640198967471 55.73107441291175, 37.64575368646082 55.73170668468103))",54.992754509545804,beauty
"POLYGON ((37.64575368646082 55.73044213090209, 37.64640198967471 55.73107441291175, 37.64769859610247 55.73107441291175, 37.64834689931634 55.73044213090209, 37.64769859610247 55.72980983865197, 37.64640198967471 55.72980983865197, 37.64575368646082 55.73044213090209))",56.33170258372977,beauty
"POLYGON ((37.64575368646082 55.72917753616131, 37.64640198967471 55.72980983865197, 37.64769859610247 55.72980983865197, 37.64834689931634 55.72917753616131, 37.64769859610247 55.72854522343, 37.64640198967471 55.72854522343, 37.64575368646082 55.72917753616131))",53.608654730300955,beauty
"POLYGON ((37.64575368646082 55.72791290045797, 37.64640198967471 55.72854522343, 37.64769859610247 55.72854522343, 37.64834689931634 55.72791290045797, 37.64769859610247 55.72728056724511, 37.64640198967471 55.72728056724511, 37.64575368646082 55.72791290045797))",53.985661000180585,beauty
"POLYGON ((37.64575368646082 55.72664822379136, 37.64640198967471 55.72728056724511, 37.64769859610247 55.72728056724511, 37.64834689931634 55.72664822379136, 37.64769859610247 55.7260158700966, 37.64640198967471 55.7260158700966, 37.64575368646082 55.72664822379136))",55.33989369915277,beauty
"POLYGON ((37.64575368646082 55.72538350616075, 37.64640198967471 55.7260158700966, 37.64769859610247 55.7260158700966, 37.64834689931634 55.72538350616075, 37.64769859610247 55.72475113198374, 37.64640198967471 55.72475113198374, 37.64575368646082 55.72538350616075))",55.679220772174055,beauty
"POLYGON ((37.64575368646082 55.72411874756547, 37.64640198967471 55.72475113198374, 37.64769859610247 55.72475113198374, 37.64834689931634 55.72411874756547, 37.64769859610247 55.72348635290585, 37.64640198967471 55.72348635290585, 37.64575368646082 55.72411874756547))",55.90341991951288,beauty
"POLYGON ((37.64575368646082 55.72285394800478, 37.64640198967471 55.72348635290585, 37.64769859610247 55.72348635290585, 37.64834689931634 55.72285394800478, 37.64769859610247 55.7222215328622, 37.64640198967471 55.7222215328622, 37.64575368646082 55.72285394800478))",55.93494819923569,beauty
"POLYGON ((37.64575368646082 55.72158910747798, 37.64640198967471 55.7222215328622, 37.64769859610247 55.7222215328622, 37.64834689931634 55.72158910747798, 37.64769859610247 55.72095667185207, 37.64640198967471 55.72095667185207, 37.64575368646082 55.72158910747798))",50.94605984728213,beauty
"POLYGON ((37.64575368646082 55.72032422598437, 37.64640198967471 55.72095667185207, 37.64769859610247 55.72095667185207, 37.64834689931634 55.72032422598437, 37.64769859610247 55.71969176987477, 37.64640198967471 55.71969176987477, 37.64575368646082 55.72032422598437))",48.2293307272781,beauty
"POLYGON ((37.64575368646082 55.71905930352322, 37.64640198967471 55.71969176987477, 37.64769859610247 55.71969176987477, 37.64834689931634 55.71905930352322, 37.64769859610247 55.71842682692959, 37.64640198967471 55.71842682692959, 37.64575368646082 55.71905930352322))",48.69757905904942,beauty
"POLYGON ((37.64575368646082 55.71779434009382, 37.64640198967471 55.71842682692959, 37.64769859610247 55.71842682692959, 37.64834689931634 55.71779434009382, 37.64769859610247 55.7171618430158, 37.64640198967471 55.7171618430158, 37.64575368646082 55.71779434009382))",45.28303454437671,beauty
"POLYGON ((37.64575368646082 55.71652933569546, 37.64640198967471 55.7171618430158, 37.64769859610247 55.7171618430158, 37.64834689931634 55.71652933569546, 37.64769859610247 55.71589681813271, 37.64640198967471 55.71589681813271, 37.64575368646082 55.71652933569546))",45.42471564112577,beauty
"POLYGON ((37.64575368646082 55.71526429032745, 37.64640198967471 55.71589681813271, 37.64769859610247 55.71589681813271, 37.64834689931634 55.71526429032745, 37.64769859610247 55.7146317522796, 37.64640198967471 55.7146317522796, 37.64575368646082 55.71526429032745))",49.493872513432585,beauty
"POLYGON ((37.64575368646082 55.71399920398906, 37.64640198967471 55.7146317522796, 37.64769859610247 55.7146317522796, 37.64834689931634 55.71399920398906, 37.64769859610247 55.71336664545576, 37.64640198967471 55.71336664545576, 37.64575368646082 55.71399920398906))",41.63957875500826,beauty
"POLYGON ((37.64575368646082 55.71273407667959, 37.64640198967471 55.71336664545576, 37.64769859610247 55.71336664545576, 37.64834689931634 55.71273407667959, 37.64769859610247 55.71210149766048, 37.64640198967471 55.71210149766048, 37.64575368646082 55.71273407667959))",41.435732214001945,beauty
"POLYGON ((37.64575368646082 55.71146890839833, 37.64640198967471 55.71210149766048, 37.64769859610247 55.71210149766048, 37.64834689931634 55.71146890839833, 37.64769859610247 55.71083630889305, 37.64640198967471 55.71083630889305, 37.64575368646082 55.71146890839833))",38.54574487922944,beauty
"POLYGON ((37.64575368646082 55.71020369914456, 37.64640198967471 55.71083630889305, 37.64769859610247 55.71083630889305, 37.64834689931634 55.71020369914456, 37.64769859610247 55.70957107915277, 37.64640198967471 55.70957107915277, 37.64575368646082 55.71020369914456))",37.98289473071199,beauty
"POLYGON ((37.64769859610247 55.75509354197445, 37.64834689931634 55.75572542467543, 37.6496435057441 55.75572542467543, 37.65029180895798 55.75509354197445, 37.6496435057441 55.75446164903648, 37.64834689931634 55.75446164903648, 37.64769859610247 55.75509354197445))",54.27821438890471,beauty
"POLYGON ((37.64769859610247 55.75382974586142, 37.64834689931634 55.75446164903648, 37.6496435057441 55.75446164903648, 37.65029180895798 55.75382974586142, 37.6496435057441 55.7531978324492, 37.64834689931634 55.7531978324492, 37.64769859610247 55.75382974586142))",55.26434966574059,beauty
"POLYGON ((37.64769859610247 55.75256590879972, 37.64834689931634 55.7531978324492, 37.6496435057441 55.7531978324492, 37.65029180895798 55.75256590879972, 37.6496435057441 55.75193397491288, 37.64834689931634 55.75193397491288, 37.64769859610247 55.75256590879972))",60.6116423382448,beauty
"POLYGON ((37.64769859610247 55.7513020307886, 37.64834689931634 55.75193397491288, 37.6496435057441 55.75193397491288, 37.65029180895798 55.7513020307886, 37.6496435057441 55.7506700764268, 37.64834689931634 55.7506700764268, 37.64769859610247 55.7513020307886))",61.79212211014127,beauty
"POLYGON ((37.64769859610247 55.75003811182738, 37.64834689931634 55.7506700764268, 37.6496435057441 55.7506700764268, 37.65029180895798 55.75003811182738, 37.6496435057441 55.74940613699025, 37.64834689931634 55.74940613699025, 37.64769859610247 55.75003811182738))",59.26485138124005,beauty
"POLYGON ((37.64769859610247 55.74877415191533, 37.64834689931634 55.74940613699025, 37.6496435057441 55.74940613699025, 37.65029180895798 55.74877415191533, 37.6496435057441 55.74814215660252, 37.64834689931634 55.74814215660252, 37.64769859610247 55.74877415191533))",58.6035878097762,beauty
"POLYGON ((37.64769859610247 55.74751015105175, 37.64834689931634 55.74814215660252, 37.6496435057441 55.74814215660252, 37.65029180895798 55.74751015105175, 37.6496435057441 55.74687813526291, 37.64834689931634 55.74687813526291, 37.64769859610247 55.74751015105175))",58.40069370396304,beauty
"POLYGON ((37.64769859610247 55.74624610923592, 37.64834689931634 55.74687813526291, 37.6496435057441 55.74687813526291, 37.65029180895798 55.74624610923592, 37.6496435057441 55.74561407297069, 37.64834689931634 55.74561407297069, 37.64769859610247 55.74624610923592))",57.83717299690962,beauty
"POLYGON ((37.64769859610247 55.74498202646713, 37.64834689931634 55.74561407297069, 37.6496435057441 55.74561407297069, 37.65029180895798 55.74498202646713, 37.6496435057441 55.74434996972515, 37.64834689931634 55.74434996972515, 37.64769859610247 55.74498202646713))",57.68836928832722,beauty
"POLYGON ((37.64769859610247 55.74371790274467, 37.64834689931634 55.74434996972515, 37.6496435057441 55.74434996972515, 37.65029180895798 55.74371790274467, 37.6496435057441 55.74308582552559, 37.64834689931634 55.74308582552559, 37.64769859610247 55.74371790274467))",54.78080378050218,beauty
"POLYGON ((37.64769859610247 55.74245373806783, 37.64834689931634 55.74308582552559, 37.6496435057441 55.74308582552559, 37.65029180895798 55.74245373806783, 37.6496435057441 55.74182164037129, 37.64834689931634 55.74182164037129, 37.64769859610247 55.74245373806783))",56.58124743828542,beauty
"POLYGON ((37.64769859610247 55.7411895324359, 37.64834689931634 55.74182164037129, 37.6496435057441 55.74182164037129, 37.65029180895798 55.7411895324359, 37.6496435057441 55.74055741426155, 37.64834689931634 55.74055741426155, 37.64769859610247 55.7411895324359))",55.98959343950562,beauty
"POLYGON ((37.64769859610247 55.73992528584817, 37.64834689931634 55.74055741426155, 37.6496435057441 55.74055741426155, 37.65029180895798 55.73992528584817, 37.6496435057441 55.73929314719565, 37.64834689931634 55.73929314719565, 37.64769859610247 55.73992528584817))",51.91704122436763,beauty
"POLYGON ((37.64769859610247 55.73866099830391, 37.64834689931634 55.73929314719565, 37.6496435057441 55.73929314719565, 37.65029180895798 55.73866099830391, 37.6496435057441 55.73802883917287, 37.64834689931634 55.73802883917287, 37.64769859610247 55.73866099830391))",55.27002856293959,beauty
"POLYGON ((37.64769859610247 55.73739666980244, 37.64834689931634 55.73802883917287, 37.6496435057441 55.73802883917287, 37.65029180895798 55.73739666980244, 37.6496435057441 55.73676449019251, 37.64834689931634 55.73676449019251, 37.64769859610247 55.73739666980244))",51.12859760211726,beauty
"POLYGON ((37.64769859610247 55.73613230034302, 37.64834689931634 55.73676449019251, 37.6496435057441 55.73676449019251, 37.65029180895798 55.73613230034302, 37.6496435057441 55.73550010025386, 37.64834689931634 55.73550010025386, 37.64769859610247 55.73613230034302))",49.1247705278221,beauty
"POLYGON ((37.64769859610247 55.73107441291175, 37.64834689931634 55.73170668468103, 37.6496435057441 55.73170668468103, 37.65029180895798 55.73107441291175, 37.6496435057441 55.73044213090209, 37.64834689931634 55.73044213090209, 37.64769859610247 55.73107441291175))",52.08906611604378,beauty
"POLYGON ((37.64769859610247 55.72980983865197, 37.64834689931634 55.73044213090209, 37.6496435057441 55.73044213090209, 37.65029180895798 55.72980983865197, 37.6496435057441 55.72917753616131, 37.64834689931634 55.72917753616131, 37.64769859610247 55.72980983865197))",53.17500535045939,beauty
"POLYGON ((37.64769859610247 55.72854522343, 37.64834689931634 55.72917753616131, 37.6496435057441 55.72917753616131, 37.65029180895798 55.72854522343, 37.6496435057441 55.72791290045797, 37.64834689931634 55.72791290045797, 37.64769859610247 55.72854522343))",55.45361221744223,beauty
"POLYGON ((37.64769859610247 55.72728056724511, 37.64834689931634 55.72791290045797, 37.6496435057441 55.72791290045797, 37.65029180895798 55.72728056724511, 37.6496435057441 55.72664822379136, 37.64834689931634 55.72664822379136, 37.64769859610247 55.72728056724511))",55.46134834690503,beauty
"POLYGON ((37.64769859610247 55.7260158700966, 37.64834689931634 55.72664822379136, 37.6496435057441 55.72664822379136, 37.65029180895798 55.7260158700966, 37.6496435057441 55.72538350616075, 37.64834689931634 55.72538350616075, 37.64769859610247 55.7260158700966))",56.21444033772599,beauty
"POLYGON ((37.64769859610247 55.72475113198374, 37.64834689931634 55.72538350616075, 37.6496435057441 55.72538350616075, 37.65029180895798 55.72475113198374, 37.6496435057441 55.72411874756547, 37.64834689931634 55.72411874756547, 37.64769859610247 55.72475113198374))",56.33071276608341,beauty
"POLYGON ((37.64769859610247 55.72348635290585, 37.64834689931634 55.72411874756547, 37.6496435057441 55.72411874756547, 37.65029180895798 55.72348635290585, 37.6496435057441 55.72285394800478, 37.64834689931634 55.72285394800478, 37.64769859610247 55.72348635290585))",54.28085282773848,beauty
"POLYGON ((37.64769859610247 55.7222215328622, 37.64834689931634 55.72285394800478, 37.6496435057441 55.72285394800478, 37.65029180895798 55.7222215328622, 37.6496435057441 55.72158910747798, 37.64834689931634 55.72158910747798, 37.64769859610247 55.7222215328622))",55.92409269420174,beauty
"POLYGON ((37.64769859610247 55.72095667185207, 37.64834689931634 55.72158910747798, 37.6496435057441 55.72158910747798, 37.65029180895798 55.72095667185207, 37.6496435057441 55.72032422598437, 37.64834689931634 55.72032422598437, 37.64769859610247 55.72095667185207))",51.025882853729364,beauty
"POLYGON ((37.64769859610247 55.71969176987477, 37.64834689931634 55.72032422598437, 37.6496435057441 55.72032422598437, 37.65029180895798 55.71969176987477, 37.6496435057441 55.71905930352322, 37.64834689931634 55.71905930352322, 37.64769859610247 55.71969176987477))",48.34882506655232,beauty
"POLYGON ((37.64769859610247 55.71842682692959, 37.64834689931634 55.71905930352322, 37.6496435057441 55.71905930352322, 37.65029180895798 55.71842682692959, 37.6496435057441 55.71779434009382, 37.64834689931634 55.71779434009382, 37.64769859610247 55.71842682692959))",48.97469112207424,beauty
"POLYGON ((37.64769859610247 55.71589681813271, 37.64834689931634 55.71652933569546, 37.6496435057441 55.71652933569546, 37.65029180895798 55.71589681813271, 37.6496435057441 55.71526429032745, 37.64834689931634 55.71526429032745, 37.64769859610247 55.71589681813271))",45.36314013407449,beauty
"POLYGON ((37.64769859610247 55.71083630889305, 37.64834689931634 55.71146890839833, 37.6496435057441 55.71146890839833, 37.65029180895798 55.71083630889305, 37.6496435057441 55.71020369914456, 37.64834689931634 55.71020369914456, 37.64769859610247 55.71083630889305))",37.872293559065355,beauty
"POLYGON ((37.6496435057441 55.75446164903648, 37.65029180895798 55.75509354197445, 37.65158841538574 55.75509354197445, 37.65223671859962 55.75446164903648, 37.65158841538574 55.75382974586142, 37.65029180895798 55.75382974586142, 37.6496435057441 55.75446164903648))",55.40364540009157,beauty
"POLYGON ((37.6496435057441 55.7531978324492, 37.65029180895798 55.75382974586142, 37.65158841538574 55.75382974586142, 37.65223671859962 55.7531978324492, 37.65158841538574 55.75256590879972, 37.65029180895798 55.75256590879972, 37.6496435057441 55.7531978324492))",55.03773999948242,beauty
"POLYGON ((37.6496435057441 55.75193397491288, 37.65029180895798 55.75256590879972, 37.65158841538574 55.75256590879972, 37.65223671859962 55.75193397491288, 37.65158841538574 55.7513020307886, 37.65029180895798 55.7513020307886, 37.6496435057441 55.75193397491288))",57.73458386025656,beauty
"POLYGON ((37.6496435057441 55.7506700764268, 37.65029180895798 55.7513020307886, 37.65158841538574 55.7513020307886, 37.65223671859962 55.7506700764268, 37.65158841538574 55.75003811182738, 37.65029180895798 55.75003811182738, 37.6496435057441 55.7506700764268))",59.69127042503298,beauty
"POLYGON ((37.6496435057441 55.74940613699025, 37.65029180895798 55.75003811182738, 37.65158841538574 55.75003811182738, 37.65223671859962 55.74940613699025, 37.65158841538574 55.74877415191533, 37.65029180895798 55.74877415191533, 37.6496435057441 55.74940613699025))",62.43575160229707,beauty
"POLYGON ((37.6496435057441 55.74814215660252, 37.65029180895798 55.74877415191533, 37.65158841538574 55.74877415191533, 37.65223671859962 55.74814215660252, 37.65158841538574 55.74751015105175, 37.65029180895798 55.74751015105175, 37.6496435057441 55.74814215660252))",60.516786949305455,beauty
"POLYGON ((37.6496435057441 55.74687813526291, 37.65029180895798 55.74751015105175, 37.65158841538574 55.74751015105175, 37.65223671859962 55.74687813526291, 37.65158841538574 55.74624610923592, 37.65029180895798 55.74624610923592, 37.6496435057441 55.74687813526291))",58.11432542644971,beauty
