Y,X,sell_type,square,kind,total_price,images
55.750835002014,37.539489269257004,Снять,485.0,Офисное помещение,4004968,"{""main"": {""75x55"": ""https://20.img.avito.st/image/1/3e1vJ7awcQRPhR2GLUmPQdmGew5PhR0G2Q"", ""80x60"": ""https://20.img.avito.st/image/1/3e1vJ7a5cQR5hQuGLUmPQdmAew55h8sE2YR1BHmFCwY"", ""100x75"": ""https://20.img.avito.st/image/1/3e1vJ7a_cQQRheUHWXC--p6Edw7RJHC-24RzANtMcpDYhA"", ""140x105"": ""https://20.img.avito.st/image/1/3e1vJ7a_cQRBhqEHWXC--p6Edw7RJHC-24RzANsccdTYhA"", ""208x156"": ""https://20.img.avito.st/208x156/9660120320.jpg"", ""240x180"": ""https://20.img.avito.st/image/1/3e1vJ7a2cQQ5h5sEWXC--p6EcQ7RZHDu24Rz"", ""288x216"": ""https://20.img.avito.st/image/1/3e1vJ7a2cQQZgMMFWXC--p6EcQ7RRHe22oRz"", ""432x324"": ""https://20.img.avito.st/image/1/3e1vJ7aucQQ5gvsDWXC--p6Ecw"", ""640x480"": ""https://20.img.avito.st/640x480/9660120320.jpg"", ""1280x960"": ""https://20.img.avito.st/image/1/3e1vJ7axcQRZkPMJWXC--p6EcQDThnsG"", ""140x105_nocrop"": ""https://20.img.avito.st/image/1/3e1vJ7aucQRBhqEHWXC--p6Ecw""}, ""count"": 6}"
55.732894900000005,37.663822700000004,Снять,35.0,Торговое помещение,190000,"{""main"": {""75x55"": ""https://99.img.avito.st/image/1/imfdM7awJo79kUoihh_7x2uSLIT9kUqMaw"", ""80x60"": ""https://99.img.avito.st/image/1/imfdM7a5Jo7LkVwihh_7x2uULITLk5yOa5AijsuRXIw"", ""100x75"": ""https://99.img.avito.st/image/1/imfdM7a_Jo6jkbKNxX2rUyCQIIRjMCc0aZAkimlYJRpqkA"", ""140x105"": ""https://99.img.avito.st/image/1/imfdM7a_Jo7zkvaNxX2rUyCQIIRjMCc0aZAkimkIJl5qkA"", ""208x156"": ""https://99.img.avito.st/208x156/10166074199.jpg"", ""240x180"": ""https://99.img.avito.st/image/1/imfdM7a2Jo6Lk8yOxX2rUyCQJoRjcCdkaZAk"", ""288x216"": ""https://99.img.avito.st/image/1/imfdM7a2Jo6rlJSPxX2rUyCQJoRjUCA8aJAk"", ""432x324"": ""https://99.img.avito.st/image/1/imfdM7auJo6LlqyJxX2rUyCQJA"", ""640x480"": ""https://99.img.avito.st/640x480/10166074199.jpg"", ""1280x960"": ""https://99.img.avito.st/image/1/imfdM7axJo7rhKSDxX2rUyCQJophkiyM"", ""140x105_nocrop"": ""https://99.img.avito.st/image/1/imfdM7auJo7zkvaNxX2rUyCQJA""}, ""count"": 5}"
55.731947,37.637075,Снять,945.0,Офисное помещение,3118500,"{""main"": {""75x55"": ""https://00.img.avito.st/image/1/ubHa1rawFVj6dHmSsfuVEGx3H1L6dHlabA"", ""80x60"": ""https://00.img.avito.st/image/1/ubHa1ra5FVjMdG-SsfuVEGxxH1LMdq9YbHURWMx0b1o"", ""100x75"": ""https://00.img.avito.st/image/1/ubHa1ra_FVikdIFbpKiZ2CZ1E1Jk1RTibnUXXG69FsxtdQ"", ""140x105"": ""https://00.img.avito.st/image/1/ubHa1ra_FVj0d8VbpKiZ2CZ1E1Jk1RTibnUXXG7tFYhtdQ"", ""208x156"": ""https://00.img.avito.st/208x156/9934329700.jpg"", ""240x180"": ""https://00.img.avito.st/image/1/ubHa1ra2FViMdv9YpKiZ2CZ1FVJklRSybnUX"", ""288x216"": ""https://00.img.avito.st/image/1/ubHa1ra2FViscadZpKiZ2CZ1FVJktRPqb3UX"", ""432x324"": ""https://00.img.avito.st/image/1/ubHa1rauFViMc59fpKiZ2CZ1Fw"", ""640x480"": ""https://00.img.avito.st/640x480/9934329700.jpg"", ""1280x960"": ""https://00.img.avito.st/image/1/ubHa1raxFVjsYZdVpKiZ2CZ1FVxmdx9a"", ""140x105_nocrop"": ""https://00.img.avito.st/image/1/ubHa1rauFVj0d8VbpKiZ2CZ1Fw""}, ""count"": 10}"
55.729639899999995,37.636207,Снять,1312.0,Офисное помещение,6906400,"{""main"": {""75x55"": ""https://37.img.avito.st/image/1/7DUMmbawQNwsOyw8Eobll7o4StYsOyzeug"", ""80x60"": ""https://37.img.avito.st/image/1/7DUMmba5QNwaOzo8Eobll7o-StYaOfrcujpE3Bo7Ot4"", ""100x75"": ""https://37.img.avito.st/image/1/7DUMmba_QNxyO9TfWJL-efM6RtaymkFmuDpC2LjyQ0i7Og"", ""140x105"": ""https://37.img.avito.st/image/1/7DUMmba_QNwiOJDfWJL-efM6RtaymkFmuDpC2LiiQAy7Og"", ""208x156"": ""https://37.img.avito.st/208x156/9839282737.jpg"", ""240x180"": ""https://37.img.avito.st/image/1/7DUMmba2QNxaOarcWJL-efM6QNay2kE2uDpC"", ""288x216"": ""https://37.img.avito.st/image/1/7DUMmba2QNx6PvLdWJL-efM6QNay-kZuuTpC"", ""432x324"": ""https://37.img.avito.st/image/1/7DUMmbauQNxaPMrbWJL-efM6Qg"", ""640x480"": ""https://37.img.avito.st/640x480/9839282737.jpg"", ""1280x960"": ""https://37.img.avito.st/image/1/7DUMmbaxQNw6LsLRWJL-efM6QNiwOEre"", ""140x105_nocrop"": ""https://37.img.avito.st/image/1/7DUMmbauQNwiOJDfWJL-efM6Qg""}, ""count"": 13}"
55.720468999999994,37.622378000000005,Покупка,356.0,Торговое помещение,85000000,"{""main"": {""75x55"": ""https://40.img.avito.st/image/1/LVmpGLawgbCJuu1S5EA78B-5i7qJuu2yHw"", ""80x60"": ""https://40.img.avito.st/image/1/LVmpGLa5gbC_uvtS5EA78B-_i7q_uDuwH7uFsL-6-7I"", ""100x75"": ""https://40.img.avito.st/image/1/LVmpGLa_gbDXuhWz_0B4Cl27h7oXG4AKHbuDtB1zgiQeuw"", ""140x105"": ""https://40.img.avito.st/image/1/LVmpGLa_gbCHuVGz_0B4Cl27h7oXG4AKHbuDtB0jgWAeuw"", ""208x156"": ""https://40.img.avito.st/208x156/8918105840.jpg"", ""240x180"": ""https://40.img.avito.st/image/1/LVmpGLa2gbD_uGuw_0B4Cl27gboXW4BaHbuD"", ""288x216"": ""https://40.img.avito.st/image/1/LVmpGLa2gbDfvzOx_0B4Cl27gboXe4cCHLuD"", ""432x324"": ""https://40.img.avito.st/image/1/LVmpGLaugbD_vQu3_0B4Cl27gw"", ""640x480"": ""https://40.img.avito.st/640x480/8918105840.jpg"", ""1280x960"": ""https://40.img.avito.st/image/1/LVmpGLaxgbCfrwO9_0B4Cl27gbQVuYuy"", ""140x105_nocrop"": ""https://40.img.avito.st/image/1/LVmpGLaugbCHuVGz_0B4Cl27gw""}, ""count"": 6}"
55.721858,37.644521999999995,Покупка,41.0,Помещение свободного назначения,10422610,"{""main"": {""75x55"": ""https://03.img.avito.st/image/1/Gpxde7awtnV92dr5ZCojPOvavH992dp36w"", ""80x60"": ""https://03.img.avito.st/image/1/Gpxde7a5tnVL2cz5ZCojPOvcvH9L2wx169iydUvZzHc"", ""100x75"": ""https://03.img.avito.st/image/1/Gpxde7a_tnUj2SJ2ZVdG4KDYsH_jeLfP6di0cekQteHq2A"", ""140x105"": ""https://03.img.avito.st/image/1/Gpxde7a_tnVz2mZ2ZVdG4KDYsH_jeLfP6di0celAtqXq2A"", ""208x156"": ""https://03.img.avito.st/208x156/10091381703.jpg"", ""240x180"": ""https://03.img.avito.st/image/1/Gpxde7a2tnUL21x1ZVdG4KDYtn_jOLef6di0"", ""288x216"": ""https://03.img.avito.st/image/1/Gpxde7a2tnUr3AR0ZVdG4KDYtn_jGLDH6Ni0"", ""432x324"": ""https://03.img.avito.st/image/1/Gpxde7autnUL3jxyZVdG4KDYtA"", ""640x480"": ""https://03.img.avito.st/640x480/10091381703.jpg"", ""1280x960"": ""https://03.img.avito.st/image/1/Gpxde7axtnVrzDR4ZVdG4KDYtnHh2rx3"", ""140x105_nocrop"": ""https://03.img.avito.st/image/1/Gpxde7autnVz2mZ2ZVdG4KDYtA""}, ""count"": 2}"
55.709414,37.624058000000005,Покупка,111.0,Торговое помещение,31168578,"{""main"": {""75x55"": ""https://33.img.avito.st/image/1/oNAamLawDDk6OmDBYZXPcaw5BjM6OmA7rA"", ""80x60"": ""https://33.img.avito.st/image/1/oNAamLa5DDkMOnbBYZXPcaw_BjMMOLY5rDsIOQw6djs"", ""100x75"": ""https://33.img.avito.st/image/1/oNAamLa_DDlkOpg6Vvag-uY7CjOkmw2DrjsOPa7zD62tOw"", ""140x105"": ""https://33.img.avito.st/image/1/oNAamLa_DDk0Odw6Vvag-uY7CjOkmw2DrjsOPa6jDOmtOw"", ""208x156"": ""https://33.img.avito.st/208x156/10000651133.jpg"", ""240x180"": ""https://33.img.avito.st/image/1/oNAamLa2DDlMOOY5Vvag-uY7DDOk2w3TrjsO"", ""288x216"": ""https://33.img.avito.st/image/1/oNAamLa2DDlsP744Vvag-uY7DDOk-wqLrzsO"", ""432x324"": ""https://33.img.avito.st/image/1/oNAamLauDDlMPYY-Vvag-uY7Dg"", ""640x480"": ""https://33.img.avito.st/640x480/10000651133.jpg"", ""1280x960"": ""https://33.img.avito.st/image/1/oNAamLaxDDksL440Vvag-uY7DD2mOQY7"", ""140x105_nocrop"": ""https://33.img.avito.st/image/1/oNAamLauDDk0Odw6Vvag-uY7Dg""}, ""count"": 4}"
55.735397999999996,37.586976,Снять,787.0,Офисное помещение,2295417,"{""main"": {""75x55"": ""https://29.img.avito.st/image/1/dC8MRLaw2MYs5rQWKFsHhrrl0sws5rTEug"", ""80x60"": ""https://29.img.avito.st/image/1/dC8MRLa52MYa5qIWKFsHhrrj0swa5GLGuufcxhrmosQ"", ""100x75"": ""https://29.img.avito.st/image/1/dC8MRLa_2MZy5kzFaHVmGfjn3syyR9l8uOfawrgv21K75w"", ""140x105"": ""https://29.img.avito.st/image/1/dC8MRLa_2MYi5QjFaHVmGfjn3syyR9l8uOfawrh_2Ba75w"", ""208x156"": ""https://29.img.avito.st/208x156/8956380329.jpg"", ""240x180"": ""https://29.img.avito.st/image/1/dC8MRLa22MZa5DLGaHVmGfjn2MyyB9ksuOfa"", ""288x216"": ""https://29.img.avito.st/image/1/dC8MRLa22MZ642rHaHVmGfjn2MyyJ950uefa"", ""432x324"": ""https://29.img.avito.st/image/1/dC8MRLau2MZa4VLBaHVmGfjn2g"", ""640x480"": ""https://29.img.avito.st/640x480/8956380329.jpg"", ""1280x960"": ""https://29.img.avito.st/image/1/dC8MRLax2MY681rLaHVmGfjn2MKw5dLE"", ""140x105_nocrop"": ""https://29.img.avito.st/image/1/dC8MRLau2MYi5QjFaHVmGfjn2g""}, ""count"": 4}"
55.732377,37.633517,Снять,152.1,Офисное помещение,250800,"{""main"": {""75x55"": ""https://79.img.avito.st/image/1/Crgn7LawplEHTsr9MqF6aJFNrFsHTspTkQ"", ""80x60"": ""https://79.img.avito.st/image/1/Crgn7La5plExTtz9MqF6aJFLrFsxTBxRkU-iUTFO3FM"", ""100x75"": ""https://79.img.avito.st/image/1/Crgn7La_plFZTjJSP-xKjapPoFuZ76frk0-kVZOHpcWQTw"", ""140x105"": ""https://79.img.avito.st/image/1/Crgn7La_plEJTXZSP-xKjapPoFuZ76frk0-kVZPXpoGQTw"", ""208x156"": ""https://79.img.avito.st/208x156/8018315479.jpg"", ""240x180"": ""https://79.img.avito.st/image/1/Crgn7La2plFxTExRP-xKjapPpluZr6e7k0-k"", ""288x216"": ""https://79.img.avito.st/image/1/Crgn7La2plFRSxRQP-xKjapPpluZj6Djkk-k"", ""432x324"": ""https://79.img.avito.st/image/1/Crgn7LauplFxSSxWP-xKjapPpA"", ""640x480"": ""https://79.img.avito.st/640x480/8018315479.jpg"", ""1280x960"": ""https://79.img.avito.st/image/1/Crgn7LaxplERWyRcP-xKjapPplWbTaxT"", ""140x105_nocrop"": ""https://79.img.avito.st/image/1/Crgn7LauplEJTXZSP-xKjapPpA""}, ""count"": 5}"
55.752951,37.664527,Снять,19.0,Офисное помещение,17000,"{""main"": {""100x75"": ""https://72.img.avito.st/100x75/10013899172.jpg"", ""140x105"": ""https://72.img.avito.st/140x105/10013899172.jpg"", ""240x180"": ""https://72.img.avito.st/240x180/10013899172.jpg"", ""432x324"": ""https://72.img.avito.st/432x324/10013899172.jpg"", ""640x480"": ""https://72.img.avito.st/640x480/10013899172.jpg"", ""1280x960"": ""https://72.img.avito.st/1280x960/10013899172.jpg""}, ""count"": 2}"
55.741475,37.535826,Снять,181.0,Торговое помещение,800000,"{""main"": {""75x55"": ""https://47.img.avito.st/image/1/cgBInraw3uloPLI1BIt4rP4_1ONoPLLr_g"", ""80x60"": ""https://47.img.avito.st/image/1/cgBInra53ulePKQ1BIt4rP451ONePmTp_j3a6V48pOs"", ""100x75"": ""https://47.img.avito.st/image/1/cgBInra_3uk2PErqIMdqT7k92OP2nd9T_D3c7fz13X3_PQ"", ""140x105"": ""https://47.img.avito.st/image/1/cgBInra_3ulmPw7qIMdqT7k92OP2nd9T_D3c7fyl3jn_PQ"", ""208x156"": ""https://47.img.avito.st/208x156/9567657647.jpg"", ""240x180"": ""https://47.img.avito.st/image/1/cgBInra23ukePjTpIMdqT7k93uP23d8D_D3c"", ""288x216"": ""https://47.img.avito.st/image/1/cgBInra23uk-OWzoIMdqT7k93uP2_dhb_T3c"", ""432x324"": ""https://47.img.avito.st/image/1/cgBInrau3ukeO1TuIMdqT7k93A"", ""640x480"": ""https://47.img.avito.st/640x480/9567657647.jpg"", ""1280x960"": ""https://47.img.avito.st/image/1/cgBInrax3ul-KVzkIMdqT7k93u30P9Tr"", ""140x105_nocrop"": ""https://47.img.avito.st/image/1/cgBInrau3ulmPw7qIMdqT7k93A""}, ""count"": 8}"
55.72101,37.61052,Снять,1130.0,Офисное помещение,2542500,"{""main"": {""75x55"": ""https://54.img.avito.st/image/1/h0BOJLawK6luhkcfWVCi6PiFIaNuhker-A"", ""80x60"": ""https://54.img.avito.st/image/1/h0BOJLa5K6lYhlEfWVCi6PiDIaNYhJGp-IcvqViGUas"", ""100x75"": ""https://54.img.avito.st/image/1/h0BOJLa_K6kwhr-qTCb-ILuHLaPwJyoT-ocprfpPKD35hw"", ""140x105"": ""https://54.img.avito.st/image/1/h0BOJLa_K6lghfuqTCb-ILuHLaPwJyoT-ocprfofK3n5hw"", ""208x156"": ""https://54.img.avito.st/208x156/9004836954.jpg"", ""240x180"": ""https://54.img.avito.st/image/1/h0BOJLa2K6kYhMGpTCb-ILuHK6PwZypD-ocp"", ""288x216"": ""https://54.img.avito.st/image/1/h0BOJLa2K6k4g5moTCb-ILuHK6PwRy0b-4cp"", ""432x324"": ""https://54.img.avito.st/image/1/h0BOJLauK6kYgaGuTCb-ILuHKQ"", ""640x480"": ""https://54.img.avito.st/640x480/9004836954.jpg"", ""1280x960"": ""https://54.img.avito.st/image/1/h0BOJLaxK6l4k6mkTCb-ILuHK63yhSGr"", ""140x105_nocrop"": ""https://54.img.avito.st/image/1/h0BOJLauK6lghfuqTCb-ILuHKQ""}, ""count"": 20}"
55.725463,37.581891,Покупка,120.0,Помещение свободного назначения,16000000,"{""main"": {""75x55"": ""https://35.img.avito.st/image/1/mkkMebawNqAs21ose07Z67rYPKos21qiug"", ""80x60"": ""https://35.img.avito.st/image/1/mkkMeba5NqAa20wse07Z67rePKoa2YygutoyoBrbTKI"", ""100x75"": ""https://35.img.avito.st/image/1/mkkMeba_NqBy26KjNBugT_PaMKqyejcauNo0pLgSNTS72g"", ""140x105"": ""https://35.img.avito.st/image/1/mkkMeba_NqAi2OajNBugT_PaMKqyejcauNo0pLhCNnC72g"", ""208x156"": ""https://35.img.avito.st/208x156/9912356935.jpg"", ""240x180"": ""https://35.img.avito.st/image/1/mkkMeba2NqBa2dygNBugT_PaNqqyOjdKuNo0"", ""288x216"": ""https://35.img.avito.st/image/1/mkkMeba2NqB63oShNBugT_PaNqqyGjASudo0"", ""432x324"": ""https://35.img.avito.st/image/1/mkkMebauNqBa3LynNBugT_PaNA"", ""640x480"": ""https://35.img.avito.st/640x480/9912356935.jpg"", ""1280x960"": ""https://35.img.avito.st/image/1/mkkMebaxNqA6zrStNBugT_PaNqSw2Dyi"", ""140x105_nocrop"": ""https://35.img.avito.st/image/1/mkkMebauNqAi2OajNBugT_PaNA""}, ""count"": 10}"
55.735135,37.616890000000005,Покупка,786.4,Помещение свободного назначения,130000000,"{""main"": {""75x55"": ""https://57.img.avito.st/image/1/BBF0KLawqPhUisRIPUcOucKJovJUisT6wg"", ""80x60"": ""https://57.img.avito.st/image/1/BBF0KLa5qPhiitJIPUcOucKPovJiiBL4wous-GKK0vo"", ""100x75"": ""https://57.img.avito.st/image/1/BBF0KLa_qPgKijz7cHRmXoGLrvLKK6lCwIuq_MBDq2zDiw"", ""140x105"": ""https://57.img.avito.st/image/1/BBF0KLa_qPhaiXj7cHRmXoGLrvLKK6lCwIuq_MATqCjDiw"", ""208x156"": ""https://57.img.avito.st/208x156/9030967257.jpg"", ""240x180"": ""https://57.img.avito.st/image/1/BBF0KLa2qPgiiEL4cHRmXoGLqPLKa6kSwIuq"", ""288x216"": ""https://57.img.avito.st/image/1/BBF0KLa2qPgCjxr5cHRmXoGLqPLKS65KwYuq"", ""432x324"": ""https://57.img.avito.st/image/1/BBF0KLauqPgijSL_cHRmXoGLqg"", ""640x480"": ""https://57.img.avito.st/640x480/9030967257.jpg"", ""1280x960"": ""https://57.img.avito.st/image/1/BBF0KLaxqPhCnyr1cHRmXoGLqPzIiaL6"", ""140x105_nocrop"": ""https://57.img.avito.st/image/1/BBF0KLauqPhaiXj7cHRmXoGLqg""}, ""count"": 10}"
55.737841,37.624390999999996,Снять,263.5,Торговое помещение,771466,"{""main"": {""100x75"": ""https://08.img.avito.st/100x75/7911351708.jpg"", ""140x105"": ""https://08.img.avito.st/140x105/7911351708.jpg"", ""240x180"": ""https://08.img.avito.st/240x180/7911351708.jpg"", ""432x324"": ""https://08.img.avito.st/432x324/7911351708.jpg"", ""640x480"": ""https://08.img.avito.st/640x480/7911351708.jpg"", ""1280x960"": ""https://08.img.avito.st/1280x960/7911351708.jpg""}, ""count"": 1}"
55.740061,37.661752,Снять,67.1,Торговое помещение,450000,"{""main"": {""100x75"": ""https://85.img.avito.st/100x75/9888121485.jpg"", ""140x105"": ""https://85.img.avito.st/140x105/9888121485.jpg"", ""240x180"": ""https://85.img.avito.st/240x180/9888121485.jpg"", ""432x324"": ""https://85.img.avito.st/432x324/9888121485.jpg"", ""640x480"": ""https://85.img.avito.st/640x480/9888121485.jpg"", ""1280x960"": ""https://85.img.avito.st/1280x960/9888121485.jpg""}, ""count"": 15}"
55.75131,37.584613,Снять,731.0,Офисное помещение,3302247,"{""main"": {""75x55"": ""https://40.img.avito.st/image/1/mYk7V7awNWAb9VnqFBX0I432P2ob9VlijQ"", ""80x60"": ""https://40.img.avito.st/image/1/mYk7V7a5NWAt9U_qFBX0I43wP2ot949gjfQxYC31T2I"", ""100x75"": ""https://40.img.avito.st/image/1/mYk7V7a_NWBF9aFjBW3Wocz0M2qFVDTaj_Q3ZI88NvSM9A"", ""140x105"": ""https://40.img.avito.st/image/1/mYk7V7a_NWAV9uVjBW3Wocz0M2qFVDTaj_Q3ZI9sNbCM9A"", ""208x156"": ""https://40.img.avito.st/208x156/8795203140.jpg"", ""240x180"": ""https://40.img.avito.st/image/1/mYk7V7a2NWBt999gBW3Wocz0NWqFFDSKj_Q3"", ""288x216"": ""https://40.img.avito.st/image/1/mYk7V7a2NWBN8IdhBW3Wocz0NWqFNDPSjvQ3"", ""432x324"": ""https://40.img.avito.st/image/1/mYk7V7auNWBt8r9nBW3Wocz0Nw"", ""640x480"": ""https://40.img.avito.st/640x480/8795203140.jpg"", ""1280x960"": ""https://40.img.avito.st/image/1/mYk7V7axNWAN4LdtBW3Wocz0NWSH9j9i"", ""140x105_nocrop"": ""https://40.img.avito.st/image/1/mYk7V7auNWAV9uVjBW3Wocz0Nw""}, ""count"": 7}"
55.727955,37.671318,Снять,259.4,Помещение свободного назначения,330000,"{""main"": {""75x55"": ""https://82.img.avito.st/image/1/bwAFgbaww-klI68PAadT-bMgyeMlI6_rsw"", ""80x60"": ""https://82.img.avito.st/image/1/bwAFgba5w-kTI7kPAadT-bMmyeMTIXnpsyLH6RMjues"", ""100x75"": ""https://82.img.avito.st/image/1/bwAFgba_w-l7I1fqV5BEeaEixeO7gsJTsSLB7bHqwH2yIg"", ""140x105"": ""https://82.img.avito.st/image/1/bwAFgba_w-krIBPqV5BEeaEixeO7gsJTsSLB7bG6wzmyIg"", ""208x156"": ""https://82.img.avito.st/208x156/2434837682.jpg"", ""240x180"": ""https://82.img.avito.st/image/1/bwAFgba2w-lTISnpV5BEeaEiw-O7wsIDsSLB"", ""288x216"": ""https://82.img.avito.st/image/1/bwAFgba2w-lzJnHoV5BEeaEiw-O74sVbsCLB"", ""432x324"": ""https://82.img.avito.st/image/1/bwAFgbauw-lTJEnuV5BEeaEiwQ"", ""640x480"": ""https://82.img.avito.st/640x480/2434837682.jpg"", ""1280x960"": ""https://82.img.avito.st/image/1/bwAFgbaxw-kzNkHkV5BEeaEiw-25IMnr"", ""140x105_nocrop"": ""https://82.img.avito.st/image/1/bwAFgbauw-krIBPqV5BEeaEiwQ""}, ""count"": 12}"
55.749511,37.537083,Снять,2415.0,Помещение свободного назначения,4306750,"{""main"": {""75x55"": ""https://86.img.avito.st/image/1/a6UyVbawx0wS96uibh4tZIT0zUYS96tOhA"", ""80x60"": ""https://86.img.avito.st/image/1/a6UyVba5x0wk972ibh4tZITyzUYk9X1MhPbDTCT3vU4"", ""100x75"": ""https://86.img.avito.st/image/1/a6UyVba_x0xM91NPaBwtpq72wUaMVsb2hvbFSIY-xNiF9g"", ""140x105"": ""https://86.img.avito.st/image/1/a6UyVba_x0wc9BdPaBwtpq72wUaMVsb2hvbFSIZux5yF9g"", ""208x156"": ""https://86.img.avito.st/208x156/5747055286.jpg"", ""240x180"": ""https://86.img.avito.st/image/1/a6UyVba2x0xk9S1MaBwtpq72x0aMFsamhvbF"", ""288x216"": ""https://86.img.avito.st/image/1/a6UyVba2x0xE8nVNaBwtpq72x0aMNsH-h_bF"", ""432x324"": ""https://86.img.avito.st/image/1/a6UyVbaux0xk8E1LaBwtpq72xQ"", ""640x480"": ""https://86.img.avito.st/640x480/5747055286.jpg"", ""1280x960"": ""https://86.img.avito.st/image/1/a6UyVbaxx0wE4kVBaBwtpq72x0iO9M1O"", ""140x105_nocrop"": ""https://86.img.avito.st/image/1/a6UyVbaux0wc9BdPaBwtpq72xQ""}, ""count"": 3}"
55.708374,37.626915000000004,Снять,1373.0,Офисное помещение,2059500,"{""main"": {""75x55"": ""https://88.img.avito.st/image/1/ydqH-rawZTOnWAmZzYOOezFbbzmnWAkxMQ"", ""80x60"": ""https://88.img.avito.st/image/1/ydqH-ra5ZTORWB-ZzYOOezFdbzmRWt8zMVlhM5FYHzE"", ""100x75"": ""https://88.img.avito.st/image/1/ydqH-ra_ZTP5WPEwmaW92HtZYzk5-WSJM1lnNzORZqcwWQ"", ""140x105"": ""https://88.img.avito.st/image/1/ydqH-ra_ZTOpW7UwmaW92HtZYzk5-WSJM1lnNzPBZeMwWQ"", ""208x156"": ""https://88.img.avito.st/208x156/10042957588.jpg"", ""240x180"": ""https://88.img.avito.st/image/1/ydqH-ra2ZTPRWo8zmaW92HtZZTk5uWTZM1ln"", ""288x216"": ""https://88.img.avito.st/image/1/ydqH-ra2ZTPxXdcymaW92HtZZTk5mWOBMlln"", ""432x324"": ""https://88.img.avito.st/image/1/ydqH-rauZTPRX-80maW92HtZZw"", ""640x480"": ""https://88.img.avito.st/640x480/10042957588.jpg"", ""1280x960"": ""https://88.img.avito.st/image/1/ydqH-raxZTOxTec-maW92HtZZTc7W28x"", ""140x105_nocrop"": ""https://88.img.avito.st/image/1/ydqH-rauZTOpW7UwmaW92HtZZw""}, ""count"": 15}"
55.748481999999996,37.561211,Покупка,130.0,Помещение свободного назначения,130000000,"{""main"": {""75x55"": ""https://09.img.avito.st/image/1/ALxlk7awrFVFMcDtFIN0E9Mypl9FMcBX0w"", ""80x60"": ""https://09.img.avito.st/image/1/ALxlk7a5rFVzMdbtFIN0E9M0pl9zMxZV0zCoVXMx1lc"", ""100x75"": ""https://09.img.avito.st/image/1/ALxlk7a_rFUbMThWafcdjZcwql_bkK3v0TCuUdH4r8HSMA"", ""140x105"": ""https://09.img.avito.st/image/1/ALxlk7a_rFVLMnxWafcdjZcwql_bkK3v0TCuUdGorIXSMA"", ""208x156"": ""https://09.img.avito.st/208x156/9221599709.jpg"", ""240x180"": ""https://09.img.avito.st/image/1/ALxlk7a2rFUzM0ZVafcdjZcwrF_b0K2_0TCu"", ""288x216"": ""https://09.img.avito.st/image/1/ALxlk7a2rFUTNB5UafcdjZcwrF_b8Krn0DCu"", ""432x324"": ""https://09.img.avito.st/image/1/ALxlk7aurFUzNiZSafcdjZcwrg"", ""640x480"": ""https://09.img.avito.st/640x480/9221599709.jpg"", ""1280x960"": ""https://09.img.avito.st/image/1/ALxlk7axrFVTJC5YafcdjZcwrFHZMqZX"", ""140x105_nocrop"": ""https://09.img.avito.st/image/1/ALxlk7aurFVLMnxWafcdjZcwrg""}, ""count"": 5}"
55.709525,37.590578,Снять,127.0,Офисное помещение,211667,"{""main"": {""75x55"": ""https://79.img.avito.st/image/1/mpANX7awNnkt_Vr1MmiAP7v-PHMt_Vp7uw"", ""80x60"": ""https://79.img.avito.st/image/1/mpANX7a5Nnkb_Uz1MmiAP7v4PHMb_4x5u_wyeRv9THs"", ""100x75"": ""https://79.img.avito.st/image/1/mpANX7a_Nnlz_aJ6NXWgz__8MHOzXDfDufw0fbk0Ne26_A"", ""140x105"": ""https://79.img.avito.st/image/1/mpANX7a_Nnkj_uZ6NXWgz__8MHOzXDfDufw0fblkNqm6_A"", ""208x156"": ""https://79.img.avito.st/208x156/9181495879.jpg"", ""240x180"": ""https://79.img.avito.st/image/1/mpANX7a2Nnlb_9x5NXWgz__8NnOzHDeTufw0"", ""288x216"": ""https://79.img.avito.st/image/1/mpANX7a2Nnl7-IR4NXWgz__8NnOzPDDLuPw0"", ""432x324"": ""https://79.img.avito.st/image/1/mpANX7auNnlb-rx-NXWgz__8NA"", ""640x480"": ""https://79.img.avito.st/640x480/9181495879.jpg"", ""1280x960"": ""https://79.img.avito.st/image/1/mpANX7axNnk76LR0NXWgz__8Nn2x_jx7"", ""140x105_nocrop"": ""https://79.img.avito.st/image/1/mpANX7auNnkj_uZ6NXWgz__8NA""}, ""count"": 5}"
